row_id,x,y,accuracy,time,place_id
4014,9.6537,8.1472,14,464696,8423428055
4015,7.808,2.0762,35,750186,2469180245
4016,2.2881,7.3097,57,656230,4759690802
4017,1.0879,4.6972,4,166475,2437296272
4018,5.2994,6.9771,65,178024,1246696155
4019,1.5215,7.2631,24,301467,5004701402
4020,5.8146,2.744,64,617017,8265814686
4021,4.4699,8.2844,74,555540,5245133218
4022,7.5933,2.1458,13,784816,1513517283
4023,4.7603,7.2431,924,460685,3463230124
4024,2.3372,0.1324,3,319138,8687870273
4025,9.1846,1.7636,58,141578,3149832552
4026,0.3849,5.851,23,115784,6738694931
4027,9.3377,1.5468,68,772462,5381959059
4028,9.3611,8.2359,5,376899,7838054724
4029,2.727,9.0602,75,753419,7586453151
4030,7.9255,7.945,68,421861,1478759067
4031,6.2725,4.0046,8,29208,4898499246
4032,1.3613,1.5688,30,461119,3208002691
4033,4.3914,5.3407,48,627526,3393726966
4034,8.2142,3.2531,76,353223,6683292031
4035,4.7289,9.3463,716,511175,9827097419
4036,9.4413,1.3432,68,628779,1368282133
4037,9.2916,3.5736,74,453784,3387697680
4038,3.7014,5.6442,23,714679,2287838253
4039,8.1128,4.4312,59,203679,8880987397
4040,9.7644,5.9081,777,421365,3639105223
4041,4.6041,9.7554,11,687035,3463753899
4042,2.7566,1.7092,63,506341,8151914846
4043,4.2493,0.586,62,189184,6189807986
4044,3.8573,9.8935,49,708538,5200845329
4045,4.7843,7.6848,67,516320,5163791390
4046,2.2111,9.1781,138,637124,5664514365
4047,2.9661,4.8877,65,137146,6557117011
4048,2.5991,4.6087,26,499934,1134553402
4049,5.6353,0.1559,889,683548,4138486247
4050,7.5684,5.5628,44,759440,4539183864
4051,9.0831,8.2426,6,117165,3555409805
4052,8.9353,8.3783,102,564779,6385583070
4053,7.4492,1.7245,176,496341,3653393657
4054,7.9507,3.3569,57,221298,1353317377
4055,1.3034,0.9061,66,122970,6706945588
4056,9.7617,6.0169,9,2894,2517793358
4057,4.7844,4.3748,64,655028,6760701923
4058,6.0157,5.0476,58,772123,7831676642
4059,6.6292,9.0173,65,458303,7925581623
4060,4.1809,9.7911,65,676598,7735439610
4061,9.6335,0.8626,65,106757,6371918599
4062,7.9028,3.2819,6,378509,1349287922
4063,7.7174,3.7052,59,308652,2490581361
4064,7.1134,0.7561,156,275947,9984842022
4065,5.4633,9.4739,173,524092,6964042825
4066,0.94,1.6932,72,155560,9521762010
4067,8.3776,7.2941,175,660797,4151095685
4068,6.2449,7.7335,70,361310,9768909261
4069,3.4142,2.7948,57,380258,1650229295
4070,0.4892,5.6035,155,517833,5177108802
4071,0.5406,1.5693,9,28741,2509270656
4072,2.8014,0.9468,23,392648,1166143100
4073,1.4922,3.4485,165,661447,1393092157
4074,3.5795,2.8863,111,526314,5969723405
4075,9.1814,2.8158,39,298257,9417654634
4076,8.1582,1.2945,56,603689,1485539584
4077,7.2568,8.0756,372,404583,9139246519
4078,4.1167,0.4255,910,676836,2646419110
4079,2.9038,0.6931,18,18634,1362777270
4080,2.1117,5.2208,13,201115,1127652731
4081,0.7568,3.8559,90,765715,6848956885
4082,5.8014,8.8149,31,333641,7008651692
4083,0.1922,1.9278,50,27526,2398705156
4084,5.3737,1.1694,158,368726,6149859917
4085,6.8069,7.8448,522,720655,9214355646
4086,3.7187,8.9411,16,122148,4676534883
4087,5.6683,1.3152,2,74739,2047628206
4088,3.2547,3.7363,64,721069,4754482536
4089,3.6441,2.163,69,189828,2420553516
4090,7.3163,6.6511,62,499404,3294303801
4091,0.151,1.1236,37,195746,6445693800
4092,2.0684,2.8492,57,4697,8253193420
4093,6.569,6.6634,69,622460,3404137279
4094,2.6736,6.3079,65,754364,6131420760
4095,7.9495,7.9807,57,166970,3604524637
4096,3.4902,0.2707,61,680514,1631382722
4097,5.5698,2.5028,75,616896,6074708664
4098,8.5584,9.496,59,723026,6820072815
4099,9.9495,1.5337,63,541585,5285315804
4100,0.7268,8.9858,154,712151,3664477558
4101,3.2819,4.6506,28,600948,1277200366
4102,9.1614,9.6054,8,61819,7559610058
4103,5.8829,2.3811,56,705824,8214080607
4104,9.1438,3.6659,60,237929,5587084137
4105,1.9208,4.7815,69,339433,5773992123
4106,3.142,6.2714,64,677022,1052628400
4107,9.2844,6.5745,491,750092,8566992219
4108,3.5597,2.9483,550,498757,3072935776
4109,3.1303,9.6226,64,499809,4494854541
4110,5.5127,0.0331,32,780987,1523574134
4111,0.1226,8.8759,12,284672,4710092616
4112,1.1395,7.605,1,414525,2422629122
4113,6.8764,2.609,89,79938,5032573745
4114,1.2577,8.2096,21,395186,2653324440
4115,4.3017,4.6106,59,462714,7705988950
4116,1.2502,9.5044,67,718989,4453379267
4117,0.6917,5.8514,159,147685,5501024053
4118,1.9878,3.7076,5,54527,1218146875
4119,9.7465,9.6925,74,507035,5542961279
4120,2.854,5.6822,14,372977,8811488721
4121,0.7691,5.1729,37,362553,9785896668
4122,2.3045,9.8209,14,184048,6461022040
4123,3.7263,1.7819,399,314420,9245987573
4124,5.7811,9.3247,56,521722,3464810000
4125,2.8115,2.4356,65,628468,8706876976
4126,6.516,3.5136,6,334056,1041600174
4127,6.2004,8.1002,20,706159,7049682380
4128,6.9833,8.5633,66,28898,1276333563
4129,7.5392,1.5316,65,64884,7713831751
4130,4.8671,6.762,467,177302,9278949021
4131,2.4181,5.1424,176,540181,1636150336
4132,1.5306,4.015,82,637284,1513590529
4133,9.8887,2.187,54,727781,6194607670
4134,4.3506,0.0554,80,633436,5666658440
4135,4.9459,5.1274,77,748736,9770083952
4136,5.2454,4.1769,232,558900,3546100376
4137,3.7294,1.6252,4,117017,8495411367
4138,2.6814,4.2718,102,365813,4425352903
4139,3.9607,7.8041,66,115752,1421120355
4140,6.2974,1.3545,6,170268,3806798530
4141,4.6475,6.4061,5,381863,1935553072
4142,7.6513,5.6533,45,534456,5717104116
4143,3.8587,9.167,60,408262,6333428302
4144,8.0792,6.6906,78,570375,4942738678
4145,7.5536,0.8304,15,52689,5545577054
4146,2.9828,6.6272,74,697077,6450692383
4147,2.214,9.4902,78,478484,5673467208
4148,8.9716,2.6691,12,612041,6760138222
4149,3.4221,6.0538,28,344262,8472005213
4150,8.1395,0.2753,60,371753,7975501172
4151,9.242,8.5167,11,92964,9167174401
4152,7.9158,5.3184,77,556522,3066513530
4153,2.6492,2.6996,70,681875,3881038772
4154,6.351,0.7593,29,526641,2098968743
4155,3.4672,6.6031,24,327453,3957702035
4156,0.4724,7.5613,69,522442,7626837711
4157,3.923,5.0168,63,715709,3425873635
4158,9.6203,3.1317,38,413857,2377546548
4159,0.7703,0.5767,677,506613,2008663555
4160,4.4027,3.2916,5,357727,1287006872
4161,1.0247,3.1841,65,200378,1381672707
4162,3.4685,1.8776,65,143507,4261710594
4163,6.567,8.2936,10,357559,1629532209
4164,7.8751,6.7249,99,637274,4682816328
4165,8.3882,1.9768,72,762853,1958876266
4166,4.9273,9.8793,67,660698,2240017130
4167,6.514,2.4016,81,59999,5075538321
4168,2.2778,4.2195,253,557298,7804578334
4169,5.1055,8.1806,37,387825,5645169445
4170,2.4693,3.2927,65,22492,7094523698
4171,0.2209,1.3439,14,449083,7960992297
4172,8.1099,5.4392,68,230375,7067136564
4173,6.3566,4.7147,14,595939,5868101862
4174,8.6307,5.8148,14,318582,1578190976
4175,9.4756,1.3541,61,293133,3061827572
4176,9.514,1.0139,65,298356,5542549519
4177,4.5637,2.0073,29,614725,5434425937
4178,4.3646,4.4397,164,104147,2843475479
4179,9.9436,3.6215,8,332102,5474281628
4180,0.0275,8.8271,10,689351,1996582174
4181,2.6741,2.8815,894,697384,5698776429
4182,6.0402,1.8732,60,179087,2066240002
4183,7.8929,3.9582,66,670042,1158000755
4184,8.2305,4.5275,464,118047,3620594744
4185,8.6237,0.6678,42,533202,9359095766
4186,7.9403,8.8038,82,577313,5102382753
4187,8.1535,8.1911,69,650492,5923445733
4188,2.8194,3.1192,123,410997,4551760468
4189,6.7312,4.0291,582,690189,8742588167
4190,3.6342,2.8177,65,450389,6663244533
4191,7.7925,5.0935,59,167974,7221278529
4192,5.6669,5.3324,100,756614,6569627704
4193,4.0492,5.8179,165,345338,8911029377
4194,9.1207,7.3375,61,766142,2068294620
4195,7.7066,1.4847,64,205553,9167428960
4196,9.1502,3.2951,48,434061,1425942614
4197,6.3667,5.5915,21,544260,2087966354
4198,8.0982,5.8859,169,195014,5644305451
4199,4.3261,2.0183,1,173637,9360396911
4200,7.5406,8.1708,1,249430,7817523068
4201,2.1241,9.779,61,456867,8867397795
4202,3.0852,7.32,61,375264,9179968563
4203,4.9676,5.3272,2,383755,6669349379
4204,5.1186,3.8802,52,234633,7906989750
4205,0.5532,5.1216,13,491144,1756346981
4206,9.2714,4.8099,309,241077,8116722463
4207,6.4581,5.0523,65,419507,8777591523
4208,8.9364,4.4,170,519220,2870274737
4209,2.2111,2.5478,22,507622,5689129232
4210,9.0098,7.6201,65,637297,8344755658
4211,9.4967,9.947,116,378261,5265085941
4212,1.4739,2.3508,59,750002,4795770188
4213,8.0568,7.61,3,189919,2836230804
4214,2.3126,9.0693,99,651969,7095417106
4215,7.7275,4.8879,73,139193,8660774057
4216,3.296,5.2952,71,10260,7612963972
4217,3.1351,1.4871,33,480786,9741061433
4218,3.24,0.4302,25,697915,4207727523
4219,7.9401,2.4697,66,722117,8981436877
4220,1.442,8.3261,66,406841,2098719630
4221,2.5671,7.3836,58,489714,2151183494
4222,0.9011,1.8542,49,240569,4278657874
4223,4.3263,1.0242,66,553035,9313409901
4224,2.0598,3.3602,71,758920,3774456213
4225,6.6988,6.9673,76,544221,2295744071
4226,8.5465,6.5335,156,180341,3151297280
4227,7.8782,3.5982,44,769094,6680332891
4228,4.8663,4.0883,70,452367,2076947392
4229,6.3949,4.6217,11,344658,6622538002
4230,9.7068,3.1724,82,631657,8498871684
4231,4.8548,8.2972,76,308307,1078136563
4232,4.0126,2.1985,980,684900,7960034876
4233,6.5364,6.0494,85,580829,6667143074
4234,3.9317,8.7205,622,774266,3472593414
4235,3.9936,2.9193,55,347336,2160423723
4236,5.8504,7.04,62,479941,6492087468
4237,4.0421,9.8752,43,778805,3804427028
4238,1.4417,4.4128,157,479627,4840992497
4239,4.0633,1.9547,102,238998,9974628622
4240,3.152,7.2549,32,503157,7451436405
4241,7.0707,3.3691,65,264440,8118998158
4242,6.7262,0.3543,65,785116,1905492047
4243,1.0408,8.7457,64,163080,9484330664
4244,0.4587,3.0194,68,260260,7499702662
4245,3.0762,6.0169,64,137628,5290703762
4246,8.0655,7.15,55,661860,4743999771
4247,4.9105,7.1951,64,375172,7876899671
4248,2.1218,9.2247,8,55198,4475155080
4249,4.8461,6.0917,77,230895,1356357882
4250,9.9854,9.7388,189,338771,6855939939
4251,8.8463,7.6064,10,189378,9563164691
4252,6.4328,6.9177,389,451948,3294055355
4253,8.7569,1.0099,11,511055,6066778746
4254,2.99,4.7139,64,778421,4113733370
4255,6.8093,3.5379,33,733778,7930764560
4256,3.8684,9.6548,38,476232,2502507325
4257,1.5864,6.1335,68,674789,5842982835
4258,9.0574,3.7638,67,525144,9498366616
4259,3.0338,6.5372,101,313364,4123178558
4260,8.1852,9.6766,65,194728,4346742218
4261,9.9544,8.5033,165,13998,4220933937
4262,3.7898,6.823,21,338914,3407976905
4263,6.5142,2.9924,3,410734,3494184952
4264,6.5185,6.4296,61,645611,3223622047
4265,6.947,5.4448,73,151005,2992323567
4266,6.3602,7.1346,65,524180,3750182609
4267,2.5686,9.8566,82,128442,8891147621
4268,2.1618,6.7004,504,477825,5223692762
4269,2.893,6.7148,61,737832,1223890587
4270,8.3087,7.7065,60,581970,3771249203
4271,4.542,6.4849,10,249380,3495539769
4272,7.2572,6.5756,160,406421,6597708825
4273,7.4046,9.4115,15,593073,3264183894
4274,2.433,3.9183,52,153417,2006366124
4275,1.4325,8.8235,29,587501,3356198694
4276,0.7052,8.1829,63,612641,5260217613
4277,2.5477,6.7311,8,195701,7356056229
4278,1.7813,4.2737,51,70040,6944038210
4279,5.4835,2.2554,67,512963,6198187047
4280,4.0526,0.8126,75,711946,7788514663
4281,9.6808,4.3699,63,353960,1046959264
4282,0.7934,7.9632,75,668013,2157838138
4283,5.7163,7.8392,71,655802,1221970569
4284,8.7754,1.4572,55,469632,5602148455
4285,4.4474,5.767,63,572396,6423470040
4286,0.1741,1.8364,30,641461,3103543355
4287,8.8768,6.8376,60,109595,4686516887
4288,3.1143,3.5555,63,457331,7867147425
4289,0.7463,3.9067,57,254179,5065024788
4290,3.4321,1.9597,55,388214,1667933223
4291,5.8999,0.7476,74,29428,9785565841
4292,3.3148,7.4101,70,476182,4374579224
4293,7.3275,1.8123,64,293058,6888529637
4294,5.5138,4.2715,65,523147,3238600486
4295,5.0584,7.5001,162,357320,8150123946
4296,6.0404,3.166,16,225921,8039854853
4297,2.7716,4.3733,63,448688,9640326746
4298,4.4335,7.0282,53,665443,1452186701
4299,4.5374,1.3477,73,519086,1768088162
4300,7.1662,8.8911,67,196844,1923140936
4301,6.5661,8.5123,68,64575,6532882131
4302,6.0843,7.218,28,542004,3316841159
4303,3.4758,6.1915,154,206065,3608159282
4304,4.0059,3.7967,148,343605,4712159694
4305,5.6071,2.7158,5,213127,1735080108
4306,2.8481,4.1285,79,207379,3530307980
4307,8.8963,6.5622,5,204852,5028017624
4308,5.0569,5.9844,89,380480,1298711559
4309,9.1134,5.1605,47,502847,6408607855
4310,6.3667,8.1586,59,102330,4948337850
4311,5.4108,2.1879,76,582350,6878030741
4312,2.2266,7.8111,10,34645,8651728493
4313,5.4928,0.087,64,512543,9540499577
4314,6.2936,7.7396,33,372042,8010243808
4315,8.1597,5.4303,26,412047,7067136564
4316,0.6861,7.5167,73,96038,3146143510
4317,5.0825,4.8693,72,752744,3160797694
4318,0.0417,7.454,64,190748,5272614689
4319,3.0007,1.7418,38,758532,7975813790
4320,7.9148,9.9388,65,162288,5238319487
4321,5.2014,0.314,52,266758,2580950604
4322,5.0295,6.8543,103,777993,6398580802
4323,9.8177,0.9206,6,248190,8015549070
4324,6.4838,3.1192,673,466874,4779875419
4325,1.8789,5.7387,188,731750,9193617261
4326,4.5319,7.8987,64,655720,6333801857
4327,6.4051,8.2758,39,563114,4100823124
4328,7.7669,0.3499,40,699025,6970823778
4329,2.8157,9.758,71,382965,3480552026
4330,5.0641,2.5987,58,132397,6380308616
4331,9.1113,6.5498,24,236026,8497267683
4332,5.5308,3.474,136,497819,6979106142
4333,3.39,2.3044,620,78059,1139328607
4334,2.4087,0.7505,77,386600,3795332566
4335,6.1451,4.0695,17,776180,1650319826
4336,2.6183,3.5793,26,20380,6649977547
4337,1.7778,5.9941,24,671793,2883103074
4338,5.6375,7.3993,1,769555,4506119270
4339,9.4813,9.9814,21,497866,8127471371
4340,4.6662,7.8694,878,633716,3383439068
4341,5.25,6.6584,63,637315,1596275309
4342,5.1277,4.8715,48,545040,3961332940
4343,4.3747,1.5614,73,665967,3975407406
4344,4.5813,3.5325,61,234473,6986001815
4345,1.1935,2.655,11,400082,6889790653
4346,0.2632,4.8805,715,212940,5149242334
4347,5.8657,2.2701,65,726530,9948498973
4348,0.8449,7.4555,62,381613,3621236335
4349,7.6044,2.4554,15,6779,7427680480
4350,9.3751,7.8549,67,627360,2894866386
4351,5.2983,0.9869,178,469075,9955584535
4352,9.007,5.2802,9,359058,4375832514
4353,5.1379,2.6213,69,361253,3625133955
4354,6.9273,0.1289,62,742714,7070764241
4355,2.7075,0.6951,71,713912,6287975141
4356,0.864,9.7677,60,757150,9731490099
4357,5.8723,7.4298,60,600621,9526824939
4358,5.7493,7.5177,10,161462,8472623120
4359,2.079,8.6667,62,681707,2358314163
4360,9.8101,2.2405,6,602355,3299979886
4361,6.6874,8.5448,53,559211,8004319748
4362,7.9949,0.8904,56,475866,9153352227
4363,5.4934,1.2233,197,160634,1993620593
4364,5.8875,4.9882,309,688690,1778662022
4365,0.9857,4.2169,71,755413,5830473710
4366,4.6299,0.43,69,496835,4775665237
4367,0.1284,7.3073,19,531167,7186353647
4368,2.8355,5.2073,65,481091,6252729501
4369,3.9431,1.3078,98,769873,8286292454
4370,1.175,2.953,9,224316,8498723098
4371,3.8686,0.9414,77,459791,3319977101
4372,8.3241,7.4485,556,735189,9956908901
4373,4.6134,3.1209,24,520889,8875531073
4374,9.1845,7.9323,73,621951,7739783155
4375,8.5169,4.8212,60,725642,7860807016
4376,9.1197,3.5726,67,10613,7226555169
4377,0.4783,3.5364,31,456951,4207510283
4378,0.7489,3.1555,9,291076,1771900098
4379,5.5213,4.2637,70,452915,7210333173
4380,6.6346,7.4038,16,413354,9341808014
4381,0.2916,0.2292,62,612210,7123189219
4382,8.3196,1.2849,70,395813,7998211688
4383,3.927,2.3027,48,640801,8608978734
4384,6.1305,4.093,66,93383,8462068315
4385,0.258,1.9251,11,309483,8762974582
4386,8.5626,2.6641,48,459735,9804704950
4387,0.9871,3.6664,13,584727,1494065780
4388,7.4611,4.5154,66,492373,4484095206
4389,3.19,9.0162,26,502792,7839271752
4390,9.1329,7.4594,67,309149,8192296631
4391,3.8931,7.2148,61,522070,3159574042
4392,9.124,3.0695,166,730419,1950372044
4393,8.2413,9.9666,17,177368,9060497243
4394,5.4769,6.0983,63,495751,2514064523
4395,3.1277,8.8095,79,614780,7552827585
4396,9.0167,6.2715,63,66596,2910575093
4397,0.4583,7.4481,8,722620,8837526657
4398,3.3017,0.6895,61,612363,8691078916
4399,9.4435,1.4826,29,377822,7889350870
4400,9.7031,9.0527,33,610436,1736628060
4401,6.5558,9.3893,9,267656,4890178218
4402,2.6921,2.9592,6,66756,9460831400
4403,2.761,6.3506,12,105504,9206562075
4404,0.1008,7.6278,66,385056,7595875252
4405,0.1278,7.5994,53,30476,3916993116
4406,6.4121,1.841,70,131771,1147298087
4407,1.5277,9.9517,36,543172,3646639920
4408,8.3051,0.8493,670,551567,3073010275
4409,0.7146,7.3444,47,500020,9910274052
4410,1.4911,7.4269,47,672142,1761358893
4411,5.2414,7.0466,65,507420,3683373493
4412,9.6058,9.7225,5,720896,7725278729
4413,2.9686,7.1963,68,729224,9074443604
4414,3.3107,7.6195,61,149854,5576343508
4415,0.2493,7.8055,161,285010,9182324983
4416,4.1953,1.1478,64,607966,7790784028
4417,8.0694,9.3783,70,728171,7822285115
4418,7.4794,5.3836,37,601663,9424228265
4419,0.1612,5.3866,64,106866,4333280853
4420,0.3846,3.9329,93,589555,6641414450
4421,9.1531,0.0421,157,388941,9031895381
4422,9.038,3.4901,63,664241,8568070750
4423,2.5928,1.2501,19,153674,6281129257
4424,0.209,3.3669,85,315452,7155259731
4425,7.5678,5.7437,169,358985,8752235685
4426,6.8041,9.6223,65,528040,2242153386
4427,7.6316,8.461,152,107835,4927798810
4428,4.9163,1.6938,67,230478,2552641462
4429,0.8374,6.1291,5,122256,6527411721
4430,5.5968,0.1106,94,785828,1931796515
4431,0.5195,7.1904,9,271450,1512134248
4432,4.3312,1.1993,43,408583,5010926821
4433,0.1043,1.1458,33,575727,9984519246
4434,2.7289,1.6982,530,658979,8151914846
4435,2.4456,1.6636,205,384886,8999438865
4436,7.8035,8.1961,71,593938,4469716994
4437,4.2872,3.5212,18,567886,1773864261
4438,5.8465,1.8055,118,683994,7593642295
4439,7.6469,6.3336,66,45602,2127613479
4440,9.6969,8.614,69,749169,5681172373
4441,2.6772,0.3632,71,530670,9737833615
4442,2.989,1.3262,17,25420,8650998146
4443,0.5641,4.5438,68,544612,9541909258
4444,6.1539,5.143,68,401490,5041768851
4445,0.5548,3.2579,76,681742,7578544979
4446,5.8202,4.8078,7,458066,7534284974
4447,5.5192,7.3195,166,440822,6613572045
4448,8.1893,8.7757,68,530788,1685149875
4449,9.5238,4.7983,272,187339,8827922497
4450,3.5667,8.9379,177,164889,2057386336
4451,1.8152,9.3935,67,534240,1995489034
4452,7.2395,6.5014,36,399203,4001671117
4453,9.5291,9.6855,69,716356,3290452410
4454,6.0573,5.7404,23,205543,1489758845
4455,7.2815,5.0357,124,515094,1200909548
4456,0.1229,2.5406,68,402210,9129971973
4457,7.4309,4.4663,175,618183,3305304478
4458,3.0477,1.4663,76,175011,9336350250
4459,7.18,9.7475,58,115760,8195115652
4460,8.5031,1.0723,169,250032,1494177519
4461,3.6117,6.9536,74,769754,8744517896
4462,7.2548,7.1307,58,515867,2711382946
4463,8.1629,7.8472,85,702296,7045423723
4464,1.2309,9.4278,70,622574,6232321763
4465,5.8925,1.4757,9,400055,2987334638
4466,8.2418,1.4609,1,117005,6073048353
4467,3.0349,7.4222,65,697391,1711050718
4468,8.4367,4.516,13,578617,2156217931
4469,7.2786,6.5141,166,655945,8639478197
4470,9.8664,0.7912,78,524456,9397664403
4471,7.7834,0.7711,168,554892,8280409298
4472,2.3411,2.5003,19,389449,7309958589
4473,2.2398,0.4391,38,702436,8419574722
4474,7.4031,3.8503,49,10685,5523632776
4475,5.6459,0.3004,12,661840,5072497482
4476,1.6782,2.9872,10,139714,8445780694
4477,1.0746,9.1724,7,638760,2424672199
4478,9.4498,8.7909,70,40705,7634361154
4479,5.4475,7.5504,61,32567,9413088978
4480,2.9165,0.4089,76,533638,8250958086
4481,6.3143,1.4143,18,725683,7148221069
4482,7.8555,7.6554,9,144093,2276470546
4483,5.8632,1.0995,14,208181,9143006368
4484,0.6041,9.4425,64,752327,2381202391
4485,7.1259,6.9813,51,779090,8912059640
4486,5.6973,4.3118,63,689708,2454427309
4487,9.782,7.2448,157,178111,1017497302
4488,5.6668,9.6358,15,217467,5984176652
4489,4.2148,7.3197,4,113144,9660693256
4490,4.3143,5.8865,11,118367,8969589710
4491,1.5159,5.0326,4,142487,6227599698
4492,3.6433,7.7187,64,234521,7618527667
4493,1.5083,4.7126,64,561249,1144852157
4494,2.7946,3.2097,160,599809,3369021322
4495,9.229,5.3257,71,175536,8315149891
4496,0.5931,8.9264,14,67577,8403901779
4497,4.8597,9.1935,62,611130,4462641321
4498,0.1301,2.6735,6,629101,1187929029
4499,5.7849,0.6073,27,84916,3348324257
4500,4.4702,5.5812,67,387095,6272435022
4501,3.1682,6.1687,6,120181,5477482178
4502,9.2472,1.5779,77,158096,1671862602
4503,3.2358,1.9214,24,101611,8065974690
4504,2.1052,7.8037,41,486520,8718638303
4505,4.7948,5.5711,34,350511,3384025382
4506,8.2436,9.3312,61,32386,5148912785
4507,0.3009,2.3614,65,517191,4529552897
4508,1.6715,9.2733,70,649588,6991382707
4509,8.5066,0.0846,902,695245,8720561653
4510,1.5587,5.2982,66,347685,4316570814
4511,6.7455,9.2933,79,568893,4942794542
4512,6.3841,2.6691,65,778394,4135318955
4513,8.0478,4.5801,64,211786,2284838210
4514,2.7683,4.8917,68,308534,5338824250
4515,1.6225,3.2138,65,566162,6420209852
4516,7.1835,2.6973,51,612337,9117633598
4517,8.5957,2.4032,102,753679,9442025283
4518,9.0264,8.2336,31,704291,1808877918
4519,9.8274,2.9761,60,557694,8542568476
4520,0.8661,9.5242,22,84375,9911082337
4521,6.6069,8.7116,73,153512,9080019784
4522,3.0648,7.1373,163,62589,5752568537
4523,1.5072,0.4666,4,218812,9946085086
4524,9.468,7.7441,65,180349,8702701412
4525,6.8636,8.5705,53,33755,2002790095
4526,9.5386,9.1016,18,549253,3568856047
4527,5.9877,8.1261,395,72164,1770830992
4528,5.8688,2.2902,58,676544,1570052030
4529,9.1055,9.1902,43,58489,4111994785
4530,8.8948,9.5689,33,511236,4906740559
4531,4.4023,2.8867,19,304149,3710118733
4532,9.0297,3.983,28,686288,6691627148
4533,7.1856,6.4063,62,669312,4256906771
4534,4.7662,1.6093,160,298792,5704456625
4535,7.0583,7.4745,2,63861,1816661087
4536,1.9829,2.4444,21,717709,6284927813
4537,1.0359,1.628,105,598607,6404173428
4538,6.6936,0.8216,17,12834,6204476102
4539,2.5964,4.4057,4,614217,4163050148
4540,4.6032,0.1318,67,479904,1594094760
4541,4.4566,9.1935,153,114166,4187254375
4542,9.2633,5.333,63,743427,6224081246
4543,3.3448,0.4672,164,385463,7492472563
4544,3.9279,2.9088,77,419623,2238950118
4545,0.9151,1.0751,41,620254,3981920612
4546,9.0143,5.0607,6,81314,2496545007
4547,1.0191,9.6896,69,770788,2106470741
4548,2.7205,7.4224,7,193979,6445635623
4549,6.3183,0.1385,54,717764,6303178679
4550,9.7249,2.6077,27,510217,2816188914
4551,2.5339,1.1104,71,427029,3163226764
4552,4.6499,7.1671,10,458438,9825011560
4553,7.8058,0.598,15,474091,5668368317
4554,9.5262,0.5029,60,222645,9934749399
4555,0.5732,8.1523,62,144355,8400820071
4556,6.5439,5.4315,76,626139,2179110879
4557,3.1846,5.7116,68,665153,2251651871
4558,3.4429,2.2111,32,643682,4726736726
4559,2.3518,1.3858,158,689945,7021063988
4560,1.1743,6.307,39,605570,5859448735
4561,8.35,6.4627,64,490054,8293435341
4562,4.1252,4.1306,4,410139,9336965718
4563,5.67,0.2283,3,376430,4868885241
4564,1.5733,4.6098,60,19667,3985325247
4565,9.873,0.3664,16,492983,2051305133
4566,0.0556,1.872,41,649958,6435361433
4567,3.6777,7.4866,65,566487,6144676936
4568,1.5707,5.356,25,771889,4125353165
4569,3.8288,5.3655,74,670050,2444285059
4570,6.7531,1.7959,13,172588,8855867779
4571,4.7953,1.1989,14,321005,4566064796
4572,9.6778,0.6968,34,529836,6342125709
4573,1.8087,0.8694,68,109638,3574883311
4574,4.9101,4.4356,165,408483,2125376747
4575,5.6899,9.652,5,207318,5984176652
4576,0.3399,1.2592,321,685355,9778294424
4577,9.7256,6.3243,65,455355,2368706173
4578,0.4555,9.4745,75,119469,6975898667
4579,7.8966,3.5482,42,762598,9725662094
4580,4.9341,1.0492,8,417720,8687844587
4581,2.4144,8.1225,60,688695,1625128564
4582,8.1581,8.6957,15,415761,2120412430
4583,9.7485,2.7974,169,325878,9116422694
4584,8.8601,5.4533,65,334422,9927776895
4585,4.4175,7.8621,10,165792,2791811075
4586,1.2136,2.8539,80,443622,4731699490
4587,2.52,2.2142,171,713483,4466813611
4588,0.2862,4.2996,6,123693,6214693871
4589,5.7451,5.6311,61,756075,3825892744
4590,9.3083,2.0726,39,726428,1038433926
4591,3.3734,7.7872,53,404395,2892127009
4592,9.206,7.9898,65,396954,8710186217
4593,3.5752,9.512,60,718978,9978092797
4594,0.2105,8.2413,79,781547,2653324440
4595,8.7621,6.1588,114,329584,5790795817
4596,0.174,1.8746,174,410801,2521152508
4597,5.9432,5.4764,68,624776,6665693724
4598,8.5342,3.9446,39,554285,6909189260
4599,1.3804,0.9504,198,512420,6293172487
4600,9.7069,5.9953,65,390245,8556996176
4601,8.6846,9.4832,16,306223,1986867706
4602,1.3665,2.224,174,433418,4912693441
4603,6.1961,5.2313,890,497140,5303462724
4604,4.8547,3.8562,63,114534,2759345162
4605,3.6489,6.5195,52,368647,7044430910
4606,1.1585,7.5285,68,371430,9325478324
4607,0.1489,0.644,13,252851,7895152961
4608,7.6437,3.5761,2,151497,1114501196
4609,6.7437,7.1042,16,302005,3985798181
4610,8.0249,1.3509,5,80650,1770269560
4611,0.1655,5.5898,14,543281,7527851455
4612,1.1482,4.1594,65,367926,8664087337
4613,7.4386,8.8273,155,17098,2092409054
4614,9.9283,4.2115,41,646102,4771782348
4615,2.6528,3.8684,12,93365,8305094377
4616,1.4162,3.2399,69,401726,8269445894
4617,6.7627,0.4837,70,431323,2916818613
4618,9.163,2.2234,173,315997,3665211676
4619,5.3519,7.0192,165,519412,1606370451
4620,6.6263,0.1625,18,147265,2582704392
4621,4.01,5.4516,58,584081,8829914170
4622,8.3003,0.7127,161,600592,1324671155
4623,9.5057,0.1646,58,511863,1198632370
4624,4.9283,0.7854,55,140822,1849961918
4625,0.1448,8.2725,23,262133,7726430240
